GeneSymbol,Mix1,Mix2,Mix3,Mix4,Mix5
FLT3,91.00825155,98.70439974,114.3442633,135.3877081,147.5134236
FLT3LG,560.4304564,568.2725894,273.9655047,227.7387799,91.9464041
FLT4,82.60488626,81.60823404,69.95520676,104.5216002,107.9936721
FLVCR2,151.0580991,301.2012972,427.4175949,185.7888637,657.2130931
FMNL1,781.0238441,945.8695629,1172.423879,787.8802582,1107.646345
FMO1,64.88529537,56.89131755,49.83799135,76.44965053,56.89343759
FMO2,246.7996852,232.8763094,168.2873065,299.0897292,242.2082162
FMO3,43.78128577,38.78893583,19.40039354,41.52816481,22.23680227
FMO4,805.7914837,734.5607875,413.6083103,797.4547081,480.7380539
FMO5,83.63238966,85.2809267,71.2482364,87.14952728,65.32714176
FMO6P,153.2570755,119.181552,145.4738586,225.6391379,215.722018
FMOD,470.5079324,430.7335965,247.2589024,470.3509183,302.1899109
FMR1,861.2812875,821.7593187,921.7511573,943.7223544,956.8047088
FN1,87.79485274,82.22209976,144.5161278,124.0079865,407.3617208
FN3K,52.6115086,50.54061738,52.39890761,52.59582112,50.11598829
FN3KRP,811.2875707,807.5790372,814.2422086,661.4964439,571.843536
FNBP1,2389.702258,2368.972529,2462.308053,1911.169973,2038.007995
FNBP1L,88.68220075,91.43531995,64.42049225,173.5495079,151.4541366
FNBP4,2464.032025,2221.348034,1603.734187,1961.927384,1256.505157
FNDC3A,492.7195042,541.3545182,404.6061432,490.1549262,452.1518246
FNDC3B,1162.177831,1555.240467,1301.886908,1234.346102,1272.623261
FNDC4,37.01051348,39.68655999,29.96428909,41.28080012,39.85780587
FNDC8,20.46784503,27.34346411,25.96308126,20.97035056,27.34597565
FNTA,2284.095994,2132.154353,1956.152571,1799.795946,1606.715513
FNTB,171.4361311,190.0174857,166.3165372,169.2505464,179.499586
FOLH1,124.8015952,121.3979183,61.70263877,132.4256059,79.81420896
FOLR1,341.0231191,310.9909367,173.6331017,347.1755818,215.5454662
FOLR2,269.9739089,276.2048218,719.7060404,270.9248183,1906.694756
FOLR3,116.958474,179.2683441,258.5374202,197.3901786,245.3874056
FOS,4249.699176,4257.451811,2585.929604,6331.463821,4863.896957
FOSB,821.5237437,982.0813554,733.7131803,1262.477647,1236.748019
FOSL1,30.67600884,101.1037271,63.64577666,308.3630201,390.8936386
FOSL2,101.0708212,192.4727602,225.7235468,380.7224455,515.1594836
FOXA1,375.820113,360.1154373,209.2867273,407.9778743,251.7055592
FOXA2,16.69253973,16.72188987,15.13943979,17.0599813,15.35354524
FOXB1,29.64907742,35.82420851,31.44622445,25.06221498,27.34711769
FOXC1,160.4530319,160.4734487,141.7691692,180.88587,162.8354873
FOXC2,32.85052401,34.99098497,30.97552226,35.66751895,44.23382097
FOXD1,40.55012759,38.428192,26.30400057,40.58729555,29.75850907
FOXD2,74.35855346,75.47635145,64.26903692,69.9183236,64.49170078
FOXD3,11.23231413,12.08897088,10.89821653,17.35091267,18.50680027
FOXE1,48.34045008,42.72572706,29.55278843,52.03893402,35.69196928
FOXE3,23.36888857,23.95913628,22.32909314,31.17859235,33.11098323
FOXF1,122.1687104,130.5097224,113.2389124,241.018501,208.4117266
FOXF2,206.2380825,215.3729844,119.1245461,208.7819495,149.5884922
FOXG1,20.02721777,23.81278648,22.16358249,18.9274402,20.10880854
FOXH1,22.45115836,25.7574374,15.82328444,26.36963377,23.3360599
FOXI1,96.94118206,88.27327039,66.80298186,110.2017359,82.13491745
FOXJ1,69.94420585,71.41914926,75.56865558,70.81847459,84.55329398
FOXJ2,1032.660824,1012.19899,824.2635154,1024.681805,868.8330873
FOXJ3,551.2793974,515.5248583,434.2873854,531.7474847,442.2685332
FOXK2,478.6508513,453.9693693,408.2267982,438.1869389,414.0379168
FOXL1,7.001635065,7.969797011,8.038181835,7.124043495,10.24329992
FOXL2,73.49475351,66.16611671,53.49556695,80.60042448,71.66829026
FOXM1,87.33505629,109.7292352,92.62215011,71.5692347,70.04266511
FOXN1,12.53995064,12.05270567,14.00173579,12.89708019,13.48811821
FOXN2,356.5393343,320.6800236,224.2722477,362.8467759,246.9306032
FOXN3,1111.979606,1104.510871,959.2902307,1103.07165,970.4000907
FOXO1,1076.682032,1249.373313,500.880366,806.6858679,495.1823732
FOXO3,498.9327933,692.2688437,648.1704357,1206.932771,1505.765801
FOXO4,70.77375549,93.61017241,78.03637114,86.94760612,99.47817818
FOXP3,201.6487303,306.4710849,220.7768901,108.6338958,159.7029457
FOXRED2,56.35134766,67.03192562,45.91217841,52.37830547,82.32052054
FPGS,666.8911487,652.4966272,650.6308901,518.7235558,551.4824654
FPGT,156.1601038,196.4500913,276.2846986,176.5545545,274.7608929
FPR1,417.1686908,858.9379203,1482.519025,5442.04966,6600.954396
FPR2,126.8795317,162.3021551,201.6939207,780.4018895,897.6365851
FPR3,227.1202063,404.7158469,579.2947739,479.5102809,1245.781231
FRAT1,551.726162,588.9442207,533.1229612,872.7864486,845.9697881
FRAT2,370.5523085,455.3104727,535.0278296,1402.12811,1659.968466
FRG1,886.8605759,833.6053402,721.3950354,752.1966567,654.0403005
FRK,59.7527707,43.55249277,12.3810541,57.81840643,19.63947841
FRMD1,63.07939832,74.60422901,59.65856187,72.12242604,67.48998315
FRMD4A,70.08772418,55.58745489,103.8530368,62.87755099,199.5108926
FRMD4B,201.1529655,232.2355012,269.2101896,263.1708382,432.1083062
FRMD8,169.9192905,230.0507333,236.3907241,138.4234381,197.2256784
FRMPD1,50.75643389,61.04346071,55.05515238,63.70196266,69.30741188
FRS2,23.29837016,29.84135738,29.68668864,20.92015308,31.86508161
FRS3,206.6931769,227.2400358,194.8117293,189.4295708,178.0211581
FRY,89.49109276,125.2046994,141.2110412,333.0206276,384.9857658
FRYL,1033.153436,966.5130989,1138.470356,953.6806686,931.5640002
FRZB,63.96554611,65.14830243,34.26624914,61.14582389,38.49087761
FSCN1,211.2789786,710.740139,1073.142469,639.2788643,2427.57096
FSCN2,15.07491217,21.29793856,14.19828268,10.53500346,14.01912002
FSCN3,412.9436293,387.5048855,196.0904987,391.1660109,224.8984625
FSD1,91.47801437,84.91047459,140.8138347,43.57829663,43.40429185
FSHB,76.64171009,79.70758491,43.46524324,74.71104816,57.02125907
FSHR,29.4656739,28.59657934,21.10184127,29.47739774,23.28078612
FST,240.7561895,242.7168183,175.0650678,386.3811537,298.9087987
FSTL1,189.0174314,184.5193211,172.6352233,312.5990381,361.3567764
FSTL3,142.1041269,169.9681206,171.2232343,158.1483512,201.4095919
FSTL4,68.53519653,59.71454896,49.17494485,62.77736968,48.14350881
FTCD,38.89433262,43.89909023,32.61165834,45.84995057,44.63152371
FTH1,1300.723111,2316.208429,3254.104145,5297.3445,8221.477921
FTL,12609.54561,14083.89407,13273.79947,17639.2733,19112.54635
FTO,769.313533,769.0442519,739.6970082,557.5406151,531.5345941
FTSJ1,1034.66671,1038.795767,795.6539055,865.7761832,628.291021
FTSJ2,418.9734332,452.4930283,522.0176473,357.3611279,473.9297842
FTSJ3,951.0079725,982.5484365,843.9352042,859.5718457,781.829259
FTSJD2,729.5002518,758.2393481,663.4216102,556.4895333,560.7739844
FUBP1,865.6157384,838.0075147,861.4162381,831.5984081,766.3878977
FUBP3,314.0648343,326.7961532,309.7093443,247.2998709,260.5474415
FUCA1,1024.451098,1422.115393,2638.690329,1845.035231,6285.167116
FURIN,634.3662152,808.2527916,1032.599787,528.1375862,834.4964231
FUS,968.8280289,1016.081678,1248.33367,821.8148234,893.8251591
FUT1,217.949777,187.9156881,120.5444941,254.7598003,177.9943043
FUT2,232.381255,240.8052424,176.7075239,263.0912177,221.1390366
FUT3,168.6999496,168.3561153,109.7675327,174.5342951,132.6508716
FUT4,137.1371668,200.792371,285.1586961,257.2227807,425.0167411
FUT5,8.633982358,10.61119248,10.64020191,9.430957521,12.80419398
FUT6,48.07943523,50.85285972,43.15912727,49.66615856,46.88259171
FUT7,91.2831615,87.73799609,115.0249142,99.31764208,109.8957918
FUT8,474.6830385,536.7945419,229.8727558,297.0454945,116.5370845
FUT9,14.28596589,16.76725008,11.53767624,12.6253724,10.46708707
FUZ,318.1110569,349.2940962,277.5069041,283.1053639,266.3803298
FXC1,406.8215082,419.1651284,469.0711167,414.52166,483.2552196
FXN,272.2616292,311.1696173,210.0328314,218.2162302,178.3538414
FXR1,933.8069988,1016.977623,850.8022434,776.0928527,760.31468
FXR2,265.5864228,302.3892735,336.8869051,270.4315618,336.0306398
FXYD1,132.6725834,113.41599,99.04091886,139.6286778,116.5166025
FXYD2,67.77310042,86.34408594,86.58268221,84.26108029,117.3111863
FXYD3,508.5306591,471.8662731,325.7002413,543.5962897,409.1951719
FXYD5,5359.572674,5029.329246,4027.945891,3346.221737,2290.561892
FXYD6,134.0373044,182.9588403,227.3770239,137.9420658,238.5010234
FXYD7,243.7998547,193.4159268,168.6942176,256.2632616,198.5851265
FYB,550.4357529,515.1821899,571.8707731,568.2040333,685.1329911
FYCO1,249.8758746,269.9420051,372.4573156,251.3181661,274.2808123
FYN,3266.862715,3075.798629,4353.213412,1254.268124,1189.942951
FZD1,62.00566133,103.8464217,124.1864965,90.23761993,195.3606304
FZD10,130.1810984,127.5592914,71.52822085,132.7664867,78.18344662
FZD2,38.11619729,98.61007266,139.3418614,77.39019306,247.3886694
FZD3,123.5216247,105.6905131,70.34158728,88.58436432,70.05037656
FZD4,197.3386066,200.622433,154.5887613,189.5335174,147.0932284
FZD5,21.60766181,39.70781913,65.47585358,49.46721103,124.002711
FZD6,251.0782728,212.7680036,159.4331091,203.522622,106.2753715
FZD7,97.62917832,90.76521303,70.36089203,127.0972628,125.2013013
FZD8,17.23630421,16.98350398,14.66495947,20.27496828,21.20739041
FZD9,16.86983945,17.96828438,19.04027596,18.6908649,21.67271187
FZR1,189.542358,204.3613065,195.6653099,188.750366,214.3283199
G0S2,232.0020382,554.621331,602.1943317,2369.132952,3369.355652
G3BP1,1184.867348,1143.786575,1349.373435,896.120861,1044.681685
G3BP2,1109.776816,1048.876956,1028.079745,1126.34491,1113.021429
G6PC,13.06388317,9.918546513,15.88969005,10.62625142,11.34026045
G6PC2,351.2402646,340.4763313,202.8657722,381.3464909,263.1673164
G6PC3,267.4589003,344.2468239,413.9511893,248.5623931,433.2046635
G6PD,332.1188552,500.9138369,1156.378307,614.3743696,1239.346752
GAA,400.7409251,535.7656296,829.0183535,530.8181708,1318.956348
GAB1,108.5620373,122.4935259,74.92414406,133.9320874,133.0667028
GAB2,106.0375308,220.7354524,286.3784865,417.1625563,680.7693796
GABARAP,6414.000588,6538.57111,6501.439314,7632.771773,8540.649008
GABARAPL1,187.2285335,256.4394455,296.2786528,460.7002297,612.1976058
GABARAPL2,3052.019211,2990.983251,2974.220624,3949.557858,4184.677933
GABBR1,777.6476953,761.7902024,310.8367576,661.2405166,281.3599326
GABBR2,113.425289,114.1666391,76.85867066,113.8072383,89.7729144
GABPA,243.699382,243.8398942,164.805431,131.4563836,84.90299604
GABPB1,571.5052149,570.8745051,510.0399145,608.9427301,560.8376203
GABRA1,14.83365847,15.05026241,12.8900622,17.04871766,16.15776369
GABRA2,70.99191333,71.50355281,50.60260481,73.08056804,58.81161899
GABRA3,11.77993073,12.33881366,9.980107789,13.96966335,13.20218937
GABRA4,223.1395273,206.8611264,117.6135733,226.9390958,131.0591911
GABRA5,90.21482136,88.15570672,55.26649503,86.65712516,54.67490774
GABRA6,26.34146236,29.66486732,30.86318119,20.93784474,22.03722018
GABRB1,235.8418604,202.9462451,94.44421212,230.6141134,109.4547361
GABRB2,184.5409393,178.3982857,134.0550085,164.9597209,131.906446
GABRB3,93.69916642,85.0845855,51.94206213,84.21830235,56.14962553
GABRD,47.34466805,61.70100124,39.67859307,36.94332514,34.3693211
GABRE,114.0404917,108.1005485,68.31111165,126.0045575,95.32090049
GABRG2,189.1071478,165.3382809,95.38952855,164.8038698,78.23704885
GABRG3,76.73271532,74.89781791,48.52330046,90.15396432,73.79047215
GABRP,27.1534952,29.34005389,20.77777783,23.65585829,19.83765024
GABRQ,124.0472749,127.0270046,113.0057317,135.9341345,127.5998245
GABRR1,114.4295035,101.1309469,82.78573759,119.4878614,86.58169048
GABRR2,641.8644926,567.7380513,230.3871288,621.1632509,271.295432
GAD1,23.67995074,25.45556397,24.65183628,22.00525758,22.61488052
GAD2,102.8164932,100.379299,53.33648971,108.8660996,75.68080128
GADD45A,528.8182737,576.7789296,487.428862,677.3662685,913.817375
GADD45B,868.660246,977.7909004,1106.373199,1096.54081,1497.310476
GADD45G,127.9842554,166.3894503,232.4591959,156.9137403,326.8915741
GADD45GIP1,78.51017125,92.87926157,107.2016276,54.83316788,97.43219921
GAGE1,26.55560921,32.11053874,10.50194472,21.00295539,10.43512861
GAK,1494.293635,1528.82576,1678.601989,1513.929348,1643.953985
GAL,114.0729365,121.2002586,141.6380825,124.8971807,188.0905417
GAL3ST1,10.01988937,9.917605007,9.565346646,9.649723986,10.0304923
GAL3ST4,201.8330667,242.8511521,87.59817864,154.9811314,122.8951118
GALC,499.7181415,622.1099264,676.7625657,1150.938582,1344.85636
GALE,281.3057354,306.4859076,341.2730526,288.1877801,342.969557
GALK1,31.8672201,38.6426936,30.35605592,19.88693143,21.78630839
GALK2,200.0585069,193.0552145,166.3818029,162.711459,145.1938418
GALNS,108.5307117,145.0413676,270.0867021,137.3464171,241.7027491
GALNT1,1135.681069,1094.198428,1134.341509,1339.341402,1346.225876
GALNT10,228.8914162,227.4254083,326.9544314,228.1731063,248.430252
GALNT11,416.7562121,396.3721552,590.0731067,341.2821952,410.7579727
GALNT12,189.3326541,221.8181175,170.6385776,149.8919072,176.5695655
GALNT14,28.88841628,28.28034147,44.49550799,41.03987329,68.84470988
GALNT2,433.9377324,538.2188141,433.067939,339.2323475,369.3420396
GALNT3,161.9304361,241.1151259,298.4597951,599.3863562,612.1524675
GALNT4,103.6499679,103.3353434,154.7140392,113.7486433,127.0595513
GALNT6,366.5609452,446.9537147,511.5803943,418.5926466,466.6770222
GALNT7,462.2539618,538.9242594,689.8336095,628.5037192,812.5062387
GALNT8,184.3214376,176.9525341,116.1272405,214.3288128,168.429841
GALR1,8.178041071,11.07109579,6.29828023,7.908512862,7.971854051
GALR2,76.45410358,81.77424631,37.16618812,82.16921236,59.84265479
GALR3,176.6799515,183.8918426,100.658535,190.7061308,142.4570938
GALT,635.2339456,632.7269626,538.4353405,497.624872,426.7883443
GAMT,33.67156151,44.76629265,26.00212129,28.50785455,29.4345951
GAN,68.77023655,68.54646797,55.95019398,62.13037199,45.73820793
GANAB,1051.038895,1101.801442,1160.031353,748.0037114,813.2835898
GAP43,71.23780665,76.08245025,74.9042586,85.35419499,86.2906208
GAPDH,13703.21827,15677.39638,20636.33613,13638.9326,18540.80933
GAPDHS,117.2654461,102.53088,85.52691972,125.254047,96.25046711
GAPVD1,579.3242403,572.4093101,604.1915583,661.8435849,677.8051582
GAR1,617.8279587,647.1688488,772.124725,590.8496551,633.621421
GARS,2487.136695,2728.909324,2196.451442,2187.20206,1871.737262
GART,274.1232162,297.9709351,300.4131727,208.6854537,246.4960933
GAS1,8.873845192,8.924343569,10.47154432,9.427136561,10.18917447
GAS2,60.10983308,62.62093961,46.64759425,69.42049474,52.78484913
GAS2L1,44.97555687,67.04289785,126.9796887,58.9921807,152.8574729
GAS6,484.4192087,593.8271544,389.93153,461.5664773,924.0156757
GAS7,195.2233643,276.4277057,539.026581,361.3009607,608.6169907
GAS8,98.82690541,97.17406526,95.57652687,112.2189188,116.2889732
GAST,199.4983794,203.5000509,181.8765724,230.4184008,219.0137636
GATA1,211.4447664,238.9564824,198.4986925,311.547284,282.31381
GATA2,180.9946865,261.4988687,341.3459113,639.8761141,587.8383138
GATA3,456.5905181,388.6288339,607.9572261,120.0251741,177.2989735
GATA4,23.73816785,26.24537831,24.06371141,33.99099929,36.94458918
GATA6,36.09599235,28.83220862,29.6056482,33.18041157,24.93409831
GATAD1,433.1410792,437.9297508,441.5390297,374.4868867,391.2400199
GATAD2A,1148.533835,1118.932464,1375.177652,1174.952379,1260.374448
GATM,267.9230302,202.5985333,149.7047524,266.7806398,304.9740289
GBA3,161.7290562,155.1483966,103.4205037,170.648041,127.1604605
GBAS,779.4121857,789.7873859,887.9641715,684.33916,894.5980293
GBE1,668.0273138,840.5219332,1125.39706,1519.641396,1560.939857
GBF1,459.6808659,453.0602654,386.1824699,426.1743995,366.3793547
GBP1,1029.124545,1274.45295,2101.692656,846.9628228,2189.999116
GBP2,1725.466926,1765.949563,2685.933152,1626.539872,2369.369044
GBX2,7.041575141,9.491374575,9.324022043,5.830678741,8.764661205
GC,85.52612552,85.01758359,51.428739,87.56657946,66.17632526
GCA,457.6009077,772.0840102,982.3399734,2688.960755,3330.154593
GCAT,169.8242501,169.4953727,117.4008218,158.5336177,122.9950292
GCC1,669.5214623,629.321872,553.5173909,782.2086712,713.5627622
GCC2,1288.282296,1189.286829,1237.364223,1144.430028,1248.499616
GCDH,355.784548,378.1650156,312.7645688,271.6860787,249.252558
GCFC1,609.057934,601.3520877,464.5146046,799.5300937,682.811081
GCG,14.89420991,12.2790847,12.51119809,14.10717474,12.24493415
GCH1,1440.786626,1508.784747,2839.145227,872.0142883,1708.579894
GCHFR,366.2469863,407.7814226,510.020863,218.2506584,302.5126902
GCK,19.76427603,21.33655295,23.5795974,27.61827467,30.96992074
GCKR,174.9812652,172.1584484,100.5673763,195.1777319,129.3114407
GCLC,575.6967974,595.9536558,801.3827345,638.6830207,916.0337197
GCLM,429.4312093,456.7830021,650.0332702,415.9347508,607.5402115
GCM1,67.80285277,64.5223698,40.79665736,109.8115307,98.65559779
GCM2,54.86480979,51.27560885,41.44413738,57.25922908,48.50895089
GCN1L1,591.3407666,604.2276742,540.7148041,412.6778573,382.8779935
GCNT1,459.2206947,501.6003694,345.9925614,636.3221725,503.9000256
GCNT2,42.49772044,48.22073301,45.01789669,41.19596596,49.47069987
GCNT3,53.45969607,54.84340537,45.68317856,56.54497454,54.21889919
GCNT4,142.0170973,135.3874922,93.43552025,166.8986047,130.811436
GDAP1,90.22691785,97.07777359,82.18135389,69.7402415,79.68234981
GDAP1L1,70.73584095,67.9022435,59.05596504,52.26206223,46.27520849
GDAP2,253.8831262,266.8598135,209.4879894,340.6583029,313.6010978
GDE1,590.0336207,624.853913,678.0409294,563.3912665,802.9828476
GDF1,16.86258353,16.85630364,16.6151004,14.18433343,14.57925168
GDF10,179.0427849,173.2798919,109.8227126,195.0798378,144.2043946
GDF11,50.08067791,58.58321761,52.06423034,38.37821025,31.92924649
GDF15,59.6710705,76.1692627,117.2339684,128.3058753,164.5935157
GDF2,139.6670977,138.6956796,96.4620844,128.0060168,102.9976437
GDF3,104.2426867,114.9367307,106.0642062,156.0268163,161.0782878
GDF5,61.75109188,66.40414868,43.92843485,57.73558668,44.94986204
GDF9,265.5557726,263.0123533,189.0085852,242.9919885,186.4947973
GDI1,1538.563463,1465.604955,1370.245336,1506.384608,1451.507406
GDI2,6147.986365,5887.194945,5219.396121,5110.508293,4355.584869
GDNF,104.1960703,100.9982791,82.66692067,136.0179765,122.6077168
GDPD2,42.61985548,50.50999891,43.80685443,52.88567989,59.03436905
GDPD3,236.6245089,195.8197007,163.1192213,232.4633059,199.6237604
GDPD5,219.4574322,147.7277251,192.9949963,162.8933256,136.0090394
GEM,211.2610669,192.762367,277.87076,429.1390616,387.6985334
GEMIN4,161.2455819,173.1913004,194.3222335,133.543038,144.1138076
GEMIN6,144.8434856,196.8141605,274.7660973,133.0690556,216.265971
GEMIN7,170.8009805,172.8671046,139.5528413,195.2800892,174.1784222
GEMIN8,134.3573053,140.7337437,116.6121871,142.9466487,133.7485226
GFAP,106.9569912,93.09187685,91.30681659,117.5671464,96.719213
GFER,69.74915623,74.9019227,85.37211253,61.13096983,69.50610768
GFI1,182.9725613,211.9428825,312.3735955,171.3173216,174.6203312
GFI1B,29.67301314,42.12981082,38.47920886,88.76250014,105.6471392
GFOD1,749.2734255,769.6939203,842.9613301,1035.380682,867.9021005
GFOD2,111.6937158,111.8628315,103.5738213,97.22162711,106.3171381
GFPT1,700.541221,703.6334661,528.3984035,597.0114144,484.6640281
GFPT2,150.9831956,138.7309735,103.7471736,163.0901504,125.6542669
GFRA1,64.10476881,56.54521618,46.02665444,71.504496,60.72747831
GFRA2,20.45481456,21.11805509,27.58437368,25.47288554,48.28037613
GFRA3,55.45063792,52.5633867,54.03937592,56.34819495,52.61916863
GFRA4,17.92118919,18.11622119,16.71583053,18.08241983,16.9060815
